id,year,set,duration,cluster
3177,1994,2,399673,4
3295,1994,2,221832,4
4407,1994,2,669884,4
4658,1994,2,174785,4
4764,1994,1,748173,4
5074,1994,2,303673,4
5131,1994,1,337998,4
7048,1993,1,295811,4
13473,1995,E,208144,4
16264,1996,1,181290,4
16992,1997,1,422217,4
17002,1997,2,611736,4
17075,1997,2,551367,4
17128,1997,2,127138,4
17139,1997,2,456542,4
30955,2016,1,400901,4
4772,1994,2,90906,4
7058,1993,2,427572,4
16816,1997,2,283429,4
16884,1997,1,134478,4
16893,1997,2,171624,4
17131,1997,2,585378,4
18123,1998,1,267050,4
18134,1998,2,303125,4
18674,1998,2,355004,4
19307,1999,1,391445,4
30958,2016,1,307984,4
30961,2016,1,392359,4
17321,1997,1,1163807,4
19065,1999,1,389721,4
20277,2000,2,263863,4
20544,2000,2,346018,4
20997,2000,1,532532,4
21452,2003,2,648359,4
21688,2003,1,706011,4
21763,2003,1,523729,4
25472,2012,1,215275,4
25977,2000,1,296464,4
29655,2014,2,144144,4
30963,2016,1,350563,4
30964,2016,1,666776,4
32161,2017,2,56581,4
19383,1999,1,361117,4
22287,2009,E,351791,4
22664,2009,2,324206,4
30965,2016,2,382328,4
30966,2016,2,646870,4
30967,2016,2,609228,4
30969,2016,2,292624,4
23594,2010,1,361770,4
24851,2011,1,109558,4
30970,2016,2,412761,4
30971,2016,2,514586,4
8002,1988,3,362998,4
12938,1995,2,226560,4
14202,1990,S,486008,4
18094,1998,1,575948,4
18510,1998,S,240614,4
18517,1998,S,405055,4
18914,1998,S,226064,4
19239,1999,2,54909,4
19886,1999,2,344790,4
30972,2016,2,158668,4
30973,2016,2,860343,4
30974,2016,2,367909,4
4780,1994,E,566361,4
5896,1993,1,562521,4
10052,1991,2,704940,4
10267,1991,E,224914,4
16277,1996,1,470073,4
17132,1997,2,261433,4
1931,1992,1,453982,4
28357,1998,1,156369,4
30975,2016,E,461349,4
5242,1993,2,172696,4
6437,1993,1,360098,4
8871,1991,2,385045,4
11054,1989,1,353489,4
11597,1989,2,912379,4
119,1986,2,357642,4
13791,1990,2,311353,4
13819,1990,1,597603,4
141,1986,3,234344,4
14343,1990,2,128366,4
14712,1990,1,97358,4
184,1987,2,398890,4
337,1987,2,283533,4
517,1992,1,51304,4
551,1992,2,201012,4
64,1986,1,447347,4
67,1986,1,317257,4
8166,1988,2,1003259,4
83,1986,2,242860,4
1191,1992,2,235259,4
14011,1990,2,922070,4
439,1987,1,221283,4
486,1987,1,337580,4
494,1987,2,354038,4
501,1987,3,313861,4
508,1987,3,410671,4
524,1992,1,105326,4
532,1992,2,167053,4
558,1992,2,184738,4
808,1992,2,169587,4
931,1992,1,204539,4
1072,1992,1,816274,4
1085,1992,1,122279,4
1094,1992,1,204565,4
1215,1992,2,381649,4
1288,1992,1,805224,4
1293,1992,2,320784,4
1310,1992,1,412682,4
1329,1992,1,672575,4
14147,1990,1,285336,4
1421,1992,2,105273,4
1427,1992,2,220630,4
1434,1992,2,281496,4
1435,1992,2,168124,4
1438,1992,2,405029,4
1440,1992,2,424777,4
1442,1992,E,388702,4
1429,1992,2,486818,4
1529,1992,1,490240,4
1802,1992,2,217704,4
1818,1992,1,467278,4
1823,1992,1,451920,4
1850,1992,1,336875,4
1880,1992,1,320183,4
1962,1992,1,551001,4
1973,1992,2,1121411,4
1994,1992,2,344451,4
2090,1992,1,479739,4
2532,1992,1,498286,4
2060,1992,1,841247,4
2091,1992,1,509231,4
2146,1992,2,243226,4
2156,1992,E,447321,4
21642,2003,1,467331,4
2208,1992,1,184242,4
2213,1992,1,374100,4
2371,1992,2,367856,4
2486,1992,2,325460,4
2537,1992,2,388676,4
3017,1994,1,384470,4
3030,1994,2,354299,4
3076,1999,2,267416,4
32445,1988,2,383582,4
3388,1994,1,612571,4
5375,1993,1,557218,4
6452,1993,2,347690,4
3502,1994,2,173009,4
3611,1994,1,206916,4
3744,1994,2,156735,4
3746,1994,2,166087,4
4073,1994,1,483344,4
4074,1994,1,409443,4
1198,1992,2,546377,4
32450,1988,3,8385,4
4006,1994,1,366707,4
4666,1994,2,176013,4
4730,1994,2,618344,4
5481,1993,2,130952,4
9826,1991,2,587520,4
32171,2017,1,254485,4
4769,1994,2,312529,4
4943,1994,2,321463,4
5007,1994,2,597917,4
5130,1994,1,708807,4
5141,1994,E,319321,4
5154,1994,2,564506,4
5215,1993,1,214700,4
5224,1993,2,331076,4
5382,1993,2,301923,4
5432,1993,2,428722,4
5465,1993,1,173009,4
26747,1990,2,327027,4
5298,1993,1,129829,4
5325,1993,1,339304,4
5388,1993,2,146730,4
5425,1993,1,801672,4
5431,1993,2,445048,4
5672,1993,1,274678,4
5762,1993,2,198975,4
7273,1993,2,99213,4
7383,1993,2,495020,4
7417,1993,1,171886,4
7423,1993,1,300591,4
7462,1993,1,841169,4
7464,1993,1,599223,4
7681,1988,1,724428,4
7869,1988,1,383634,4
7874,1988,1,576993,4
7886,1988,1,352705,4
7895,1988,2,260650,4
7903,1988,1,1191288,4
30898,2016,2,671817,4
32457,1988,1,45976,4
7693,1988,2,326348,4
7917,1988,1,342361,4
7924,1988,2,675971,4
7929,1988,2,500950,4
7946,1988,2,115931,4
7980,1988,1,165433,4
7998,1988,2,196075,4
8036,1988,1,970841,4
8040,1988,1,363494,4
8043,1988,1,514769,4
8051,1988,1,221153,4
8058,1988,2,548885,4
8123,1988,E,378514,4
8224,1988,2,1075461,4
8272,1988,1,908147,4
8300,1988,1,360411,4
8325,1988,1,545045,4
8355,1988,2,616490,4
8363,1988,3,376607,4
8386,1988,1,430341,4
32180,2017,2,138083,4
8217,1988,1,568294,4
8357,1988,2,477936,4
8369,1988,1,188813,4
8449,1991,1,352549,4
8468,1991,1,721371,4
8478,1991,2,371383,4
8590,1991,1,228885,4
8648,1991,1,206942,4
8727,1991,1,409966,4
8784,1991,1,951066,4
8797,1991,2,220526,4
8803,1991,E,307513,4
8839,1991,1,103184,4
8853,1991,E,490536,4
8915,1991,2,610247,4
9111,1991,1,263053,4
9120,1991,1,152372,4
9121,1991,1,392046,4
9160,1991,E,299494,4
9175,1991,2,313443,4
9184,1991,E,676441,4
8934,1991,1,412891,4
8996,1991,2,217104,4
9015,1991,1,107285,4
9062,1991,2,125153,4
9074,1991,1,103340,4
9088,1991,E,220212,4
9177,1991,2,577437,4
9291,1991,2,386638,4
9345,1991,1,208509,4
9352,1991,1,852323,4
9360,1991,2,399047,4
9377,1991,1,585195,4
9446,1991,2,218671,4
9644,1991,2,106371,4
28398,1997,2,723043,4
9537,1991,E,732108,4
9541,1991,1,481593,4
9546,1991,1,634619,4
9657,1991,1,205740,4
9674,1991,1,816013,4
9676,1991,1,358426,4
9682,1991,1,230844,4
9689,1991,2,220369,4
9769,1991,1,106710,4
9832,1991,2,542589,4
10029,1991,2,182857,4
10042,1991,1,132362,4
10047,1991,1,1013656,4
10061,1991,1,345051,4
10068,1991,2,216633,4
10088,1991,1,385411,4
10140,1991,1,210939,4
10145,1991,2,417750,4
10157,1991,1,624980,4
10158,1991,1,109897,4
10159,1991,1,611840,4
10165,1991,2,164493,4
10172,1991,E,246126,4
10191,1991,2,1069166,4
10223,1991,1,481541,4
10248,1991,1,147644,4
10254,1991,1,263863,4
10256,1991,2,880562,4
10282,1991,2,201091,4
10290,1991,2,325277,4
10308,1991,1,506331,4
10406,1991,1,394553,4
10408,1991,1,819827,4
10411,1991,1,802090,4
10424,1991,2,195030,4
10600,1991,1,232464,4
10733,1991,2,197956,4
10773,1991,1,181185,4
10819,1991,2,412029,4
10837,1991,1,539611,4
10849,1991,2,414067,4
31789,2016,2,529920,4
9868,1991,1,213290,4
10386,1991,1,275148,4
10585,1991,2,214518,4
10608,1991,2,167628,4
10628,1991,1,834847,4
10634,1991,2,146965,4
10642,1991,E,236251,4
10882,1991,1,388284,4
10896,1991,2,485616,4
10998,1989,1,372689,4
11055,1989,1,287347,4
11110,1989,1,278648,4
11117,1989,2,986723,4
11124,1989,2,158224,4
11130,1989,2,394188,4
11192,1989,1,200777,4
11195,1989,1,1001796,4
11202,1989,1,232751,4
11207,1989,2,345678,4
11227,1989,2,451161,4
11231,1989,E,300669,4
11238,1989,1,475899,4
11245,1989,1,293930,4
11271,1989,1,807784,4
11276,1989,1,838322,4
11282,1989,1,349362,4
11288,1989,2,438962,4
11328,1989,2,316186,4
11384,1989,1,816457,4
11389,1989,2,491311,4
11494,1989,1,333558,4
28401,1996,1,489064,4
28404,1996,1,635063,4
6428,1993,2,103314,4
65,1986,1,190720,4
11183,1989,1,356415,4
11185,1989,1,40699,4
11498,1989,1,311353,4
12392,1995,1,103105,4
12526,1995,1,541649,4
12592,1995,2,668134,4
25638,2012,1,833724,4
28405,1996,1,299050,4
28409,1996,1,360150,4
3853,1994,1,95190,4
12749,1995,2,312216,4
12772,1995,1,171598,4
12774,1995,1,1315997,4
12902,1995,2,405316,4
13165,1995,1,314358,4
13169,1995,2,972304,4
13176,1995,2,573597,4
13293,1995,1,217208,4
13294,1995,1,326949,4
13298,1995,1,497633,4
6147,1993,1,447739,4
6391,1993,1,304562,4
6698,1993,1,471902,4
6706,1993,2,447478,4
13263,1995,2,172304,4
13348,1995,2,365375,4
13362,1995,2,513097,4
13471,1995,2,307409,4
13590,1990,1,125440,4
13594,1990,2,223295,4
13634,1990,2,94276,4
13664,1990,1,470883,4
13682,1990,2,145607,4
13689,1990,2,132493,4
13706,1990,1,336091,4
13716,1990,1,481646,4
13729,1990,2,226926,4
13736,1990,2,327784,4
13741,1990,1,105561,4
13766,1990,1,221153,4
13768,1990,1,360438,4
13781,1990,1,147670,4
13788,1990,2,254563,4
13789,1990,2,225541,4
13798,1990,1,288104,4
13803,1990,2,101355,4
13813,1990,1,1030113,4
14066,1990,2,292598,4
14079,1990,1,760007,4
14086,1990,2,204016,4
28413,1996,2,383687,4
13851,1990,1,537260,4
13906,1990,1,102818,4
13968,1990,2,101224,4
13986,1990,1,244402,4
13991,1990,1,98482,4
13999,1990,1,342805,4
14007,1990,2,377365,4
14015,1990,1,284029,4
14023,1990,1,280529,4
14034,1990,1,349257,4
14040,1990,2,166296,4
14048,1990,2,327340,4
14053,1990,E,249913,4
14115,1990,2,245838,4
14126,1990,1,561685,4
14132,1990,1,124343,4
14159,1990,1,726491,4
14181,1990,1,87353,4
14187,1990,1,276088,4
14188,1990,1,95164,4
14191,1990,1,547683,4
14197,1990,2,227474,4
14206,1990,1,816379,4
14260,1990,1,40908,4
14267,1990,2,262060,4
14280,1990,1,219820,4
14303,1990,2,101224,4
14304,1990,2,439641,4
14327,1990,1,100571,4
14335,1990,1,886152,4
14345,1990,2,390687,4
14487,1990,2,726831,4
14493,1990,2,817763,4
14505,1990,1,980715,4
14510,1990,2,241737,4
14373,1990,1,69068,4
14385,1990,2,221962,4
14391,1990,1,742400,4
14394,1990,1,1151634,4
14419,1990,1,1035285,4
14425,1990,2,217339,4
14433,1990,2,225358,4
14590,1990,3,323030,4
14810,1990,1,603115,4
14814,1990,1,236565,4
14971,1990,2,615863,4
14972,1990,2,388362,4
15007,1990,1,238994,4
15019,1990,2,415242,4
15033,1990,1,363520,4
15049,1990,2,264307,4
15055,1990,2,546664,4
15105,1990,2,210181,4
15311,1990,2,447896,4
15576,1996,1,261773,4
15633,1996,1,543425,4
15634,1996,1,620016,4
15649,1996,E,380970,4
15804,1996,2,879360,4
15810,1996,E,371540,4
15878,1996,3,486844,4
28422,1996,3,335543,4
31830,2017,1,469629,4
8120,1988,2,190015,4
16291,1996,2,320209,4
16305,1996,1,166687,4
16423,1996,1,381257,4
16431,1996,1,620121,4
28425,1996,E,454008,4
8610,1991,2,775053,4
16579,1997,1,284082,4
16721,1997,1,162038,4
16729,1997,2,288026,4
16738,1997,1,1437048,4
16746,1997,2,561868,4
16749,1997,2,837460,4
16750,1997,2,334158,4
16751,1997,2,409940,4
16978,1997,1,774818,4
16985,1997,2,623229,4
17025,1997,2,486348,4
17029,1997,E,163474,4
17060,1997,1,677146,4
17324,1997,1,206184,4
19331,1999,1,452362,4
19340,1999,2,316369,4
19361,1999,2,1296614,4
11122,1989,2,197460,4
11190,1989,1,366994,4
16927,1997,1,212062,4
16932,1997,2,133538,4
17140,1997,2,217783,4
17244,1997,1,205819,4
17303,1997,1,225933,4
17318,1997,1,205610,4
17333,1997,2,295314,4
17475,1997,2,496118,4
17600,1997,1,181995,4
5800,1993,1,304980,4
5940,1993,1,188656,4
11253,1989,1,1154821,4
17791,1997,1,438936,4
18017,1998,2,801228,4
18100,1998,1,545202,4
18129,1998,2,363677,4
18135,1998,2,409574,4
18306,1998,2,918309,4
18376,1998,S,222407,4
19561,1999,2,576104,4
2171,1992,2,384000,4
31834,2017,1,383634,4
18383,1998,1,630988,4
19531,1999,1,225097,4
1965,1992,1,213290,4
19681,1999,2,419135,4
19803,1999,1,314358,4
26491,1996,1,380369,4
20246,2000,2,400065,4
20252,2000,E,618318,4
20253,2000,E,739370,4
20338,2000,1,536607,4
20351,2000,2,443246,4
20556,2000,1,521587,4
20794,2000,1,620957,4
20801,2000,2,637414,4
1403,1992,1,179174,4
20576,2000,1,894276,4
20583,2000,E,626442,4
20788,2000,1,493061,4
20938,2000,2,459677,4
20960,2000,2,1008744,4
21001,2000,1,104072,4
21147,2003,1,158280,4
32219,2017,2,63530,4
20913,2000,1,413179,4
21238,2003,3,855264,4
21437,2003,2,341838,4
21450,2003,1,1368059,4
21640,2003,1,629029,4
21643,2003,1,310021,4
21649,2003,2,257306,4
21736,2003,1,3400594,4
21970,2004,1,182857,4
22063,2004,3,466651,4
32378,1988,1,553430,4
22049,2004,1,354926,4
22272,2009,1,790936,4
22280,2009,2,437264,4
22285,2009,2,611657,4
31465,2016,1,213891,4
22660,2009,2,677120,4
22665,2009,2,1270909,4
22908,2009,1,270707,4
23062,2009,2,367909,4
30254,2015,2,506122,4
31993,2017,2,332826,4
5479,1993,2,213316,4
23229,2010,1,154906,4
31467,2016,1,276689,4
32384,1988,2,352575,4
32385,1988,2,227657,4
32386,1988,2,286720,4
13806,1990,2,690260,4
18156,1998,1,675553,4
18875,1998,1,222276,4
25287,2012,2,872020,4
4457,1994,1,120294,4
25515,2012,2,1166864,4
25610,2012,2,1138129,4
25648,2012,2,212219,4
25650,2012,E,430002,4
25710,2010,2,366002,4
30261,2015,E,435958,4
32389,1988,2,304666,4
32391,1988,3,276114,4
25110,2012,1,586867,4
25123,2012,2,347664,4
25179,2012,1,143282,4
32392,1988,3,412865,4
18154,1998,1,699899,4
18161,1998,2,342622,4
18178,1998,2,430315,4
18194,1998,2,585038,4
23265,2010,2,522397,4
12324,1995,2,545776,4
16301,1996,1,179775,4
16488,1996,1,204016,4
16804,1997,1,300591,4
17871,1998,1,183876,4
17873,1998,1,662988,4
17890,1998,1,184712,4
17910,1998,1,269662,4
17912,1998,1,829832,4
17921,1998,E,365349,4
17922,1998,E,163213,4
18162,1998,2,124082,4
18164,1998,2,576418,4
26745,1990,1,466024,4
32395,1988,3,377966,4
9687,1991,2,761887,4
13222,1995,2,124996,4
26365,1997,1,197407,4
26368,1997,1,695510,4
32397,1988,3,684225,4
26359,1998,2,543216,4
26367,1997,1,237531,4
26370,1997,1,1037662,4
26371,1997,2,798302,4
26429,1996,2,202318,4
26434,1996,1,333322,4
26438,1996,1,212558,4
26492,1996,1,359523,4
26493,1996,1,458475,4
26494,1996,1,511922,4
26495,1996,1,609202,4
26496,1996,1,207726,4
26497,1996,1,217574,4
26498,1996,1,711001,4
26499,1996,2,425665,4
26505,1996,2,295340,4
26563,1994,2,679079,4
26569,1994,1,395572,4
26571,1994,1,449829,4
26638,1992,1,520673,4
13307,1995,2,753659,4
26619,1993,2,229042,4
26633,1992,1,328647,4
26634,1992,1,739814,4
26635,1992,1,342544,4
26636,1992,1,165956,4
26637,1992,1,445283,4
26639,1992,1,555833,4
26642,1992,1,186384,4
26644,1992,2,244767,4
26646,1992,2,335386,4
26647,1992,2,479112,4
26651,1992,2,613904,4
26652,1992,2,360490,4
26655,1992,2,192653,4
26657,1992,2,212924,4
26660,1992,2,358139,4
26687,1991,3,369554,4
26688,1991,3,849032,4
26689,1991,3,141270,4
26690,1991,3,134792,4
26691,1991,3,594338,4
26693,1991,3,553456,4
26694,1991,E,248947,4
26698,1991,E2,833567,4
32401,1988,2,297744,4
26723,1990,1,304483,4
26725,1990,1,629812,4
26728,1990,1,348291,4
26735,1990,2,656431,4
26737,1990,1,146547,4
26738,1990,1,387030,4
26739,1990,1,347037,4
26740,1990,1,388598,4
26741,1990,1,486452,4
26742,1990,1,1045002,4
26743,1990,1,126589,4
26744,1990,1,326034,4
26748,1990,2,230034,4
26750,1990,2,709590,4
26752,1990,2,101433,4
26769,1989,1,479399,4
26770,1989,1,318642,4
26771,1989,1,430211,4
26777,1989,2,297509,4
26778,1989,2,373917,4
26779,1989,2,615001,4
26786,1989,3,954749,4
26787,1989,3,361221,4
26788,1989,3,381283,4
26789,1989,3,176013,4
26790,1989,3,210260,4
26791,1989,E,316891,4
32402,1988,2,376895,4
9684,1991,1,529032,4
13295,1995,1,888007,4
21632,2003,2,648803,4
26755,1990,2,1096229,4
26828,1986,1,359680,4
26829,1986,1,404271,4
26830,1986,1,248242,4
26831,1986,1,609254,4
26832,1986,1,421825,4
26835,1986,1,266815,4
26836,1986,1,508291,4
26841,1984,1,77923,4
10995,1989,1,71549,4
28390,1997,1,1056183,4
32404,1988,2,491494,4
13584,1990,1,741825,4
13839,1990,2,886909,4
17329,1997,2,817162,4
28596,1993,1,139546,4
14030,1990,1,515709,4
2149,1992,2,89704,4
21637,2003,1,330344,4
19552,1999,1,539376,4
5071,1994,1,706351,4
5965,1993,1,898926,4
2093,1992,1,706900,4
27027,2013,1,561696,4
27033,2013,1,344208,4
27035,2013,1,473160,4
27036,2013,1,786072,4
27037,2013,1,705504,4
27077,2013,1,220604,4
27159,2013,1,337110,4
27160,2013,1,537287,4
27161,2013,1,306782,4
27162,2013,1,693002,4
27258,2013,1,262635,4
27265,2013,1,255451,4
27274,2013,2,282384,4
27275,2013,2,340297,4
27277,2013,2,1067546,4
27278,2013,E,355683,4
32417,1988,4,289489,4
5477,1993,2,483370,4
27311,2013,1,93466,4
27313,2013,1,445179,4
27316,2013,1,326635,4
27320,2013,1,297927,4
27329,2013,2,564506,4
2462,1992,2,853002,4
28672,1991,1,443167,4
28678,1991,2,251899,4
28668,1991,1,500062,4
15802,1996,2,769123,4
28420,1996,3,919040,4
28687,1991,E,381362,4
31495,2016,1,356284,4
8830,1991,1,81868,4
9347,1991,1,80640,4
10227,1991,1,206785,4
11194,1989,1,43912,4
11617,1989,2,576836,4
14041,1990,2,439092,4
143,1986,3,248189,4
14607,1990,1,267154,4
17916,1998,2,656980,4
18916,1998,S,66064,4
2982,1994,2,541309,4
362,1987,1,287634,4
388,1987,1,95425,4
4094,1994,1,240405,4
445,1987,2,137691,4
4631,1994,2,239909,4
5979,1993,2,55954,4
6115,1993,2,592379,4
6189,1993,2,755069,4
6475,1993,2,216268,4
6900,1993,2,554005,4
7733,1988,3,194090,4
7915,1988,1,345260,4
7993,1988,2,46158,4
8164,1988,1,800575,4
9611,1991,2,203912,4
10584,1991,2,129019,4
11899,1989,2,204591,4
13981,1990,1,539115,4
14155,1990,1,543817,4
14256,1990,1,206576,4
19127,1999,2,530442,4
19928,1999,2,250462,4
32421,1988,1,190537,4
32422,1988,1,189962,4
7520,1993,2,207778,4
10709,1991,2,221231,4
10993,1989,1,193228,4
11313,1989,2,581590,4
13956,1990,1,264150,4
15084,1990,S,462733,4
15640,1996,2,542851,4
1571,1992,2,396591,4
17914,1998,2,683624,4
18133,1998,2,593345,4
26654,1992,2,238733,4
26768,1989,1,583732,4
3415,1994,2,553247,4
5434,1993,2,377496,4
5678,1993,2,235233,4
8003,1988,3,255530,4
8116,1988,3,529162,4
8828,1991,1,262191,4
9285,1991,2,489221,4
10229,1991,1,266606,4
17096,1997,2,122253,4
18163,1998,2,152869,4
21654,2003,2,386299,4
25880,2004,1,197669,4
27674,1995,1,532062,4
27682,1995,2,527961,4
32423,1988,1,117943,4
32424,1988,1,165433,4
5975,1993,2,103262,4
5977,1993,2,100598,4
5981,1993,2,69381,4
5983,1993,2,58070,4
7913,1988,1,38322,4
10711,1991,2,75651,4
11333,1989,2,441783,4
12783,1995,2,444029,4
18732,1998,2,97332,4
26656,1992,2,93022,4
31506,2016,1,189518,4
32425,1988,1,611109,4
349,1987,2,166191,4
5973,1993,2,121287,4
5985,1993,2,31242,4
6143,1993,2,322194,4
6781,1993,E,224575,4
20352,2000,2,975647,4
2418,1992,2,79673,4
27770,1994,1,393691,4
27779,1994,2,365610,4
32426,1988,1,594651,4
447,1987,2,78655,4
5680,1993,2,84428,4
11981,1995,1,939807,4
20998,2000,1,835004,4
25980,2000,2,248633,4
27766,1994,1,1198759,4
27769,1994,1,491886,4
27774,1994,2,814263,4
27777,1994,2,595801,4
27788,1991,1,102322,4
27806,1992,1,731089,4
27809,1992,1,478433,4
27810,1992,1,854674,4
27812,1992,1,626469,4
27816,1992,2,194038,4
27820,1992,2,440921,4
27822,1992,2,261068,4
27826,1992,E,143438,4
32427,1988,1,270524,4
32428,1988,1,61884,4
27914,1997,S,124447,4
32429,1988,1,91063,4
4190,1994,2,431308,4
11139,1989,1,484545,4
14374,1990,1,53525,4
14611,1990,1,508317,4
16092,1996,1,156787,4
16093,1996,1,174785,4
27954,1999,1,214309,4
27962,1999,2,1047301,4
27964,1999,2,318224,4
27968,1999,E,544705,4
32430,1988,1,146625,4
32431,1988,1,312633,4
4096,1994,1,92918,4
4169,1994,1,95086,4
4171,1994,1,69721,4
6477,1993,2,96914,4
9613,1991,2,72516,4
9659,1991,1,74710,4
9870,1991,1,81607,4
11200,1989,1,303804,4
1331,1992,1,541780,4
14609,1990,1,123507,4
20633,2000,2,1030008,4
21914,2004,1,305319,4
2798,1994,2,81006,4
27983,2000,2,172826,4
32432,1988,1,197695,4
32433,1988,1,196754,4
32434,1988,1,799739,4
364,1987,1,94459,4
73,1986,1,76957,4
7735,1988,3,96340,4
8708,1991,2,77897,4
10286,1991,2,951353,4
29893,1991,1,209580,4
29895,1991,1,75886,4
31518,2016,1,192313,4
32435,1988,2,377522,4
32436,1988,2,423471,4
32437,1988,2,365087,4
32438,1988,2,417855,4
28719,1994,1,681639,4
32440,1988,2,434103,4
4015,1994,2,738247,4
10022,1991,1,514795,4
10369,1991,2,440111,4
11285,1989,2,1059500,4
487,1987,1,701022,4
26658,1992,2,820741,4
32442,1988,2,127033,4
32443,1988,2,322142,4
8837,1991,1,349440,4
9327,1991,1,667742,4
10151,1991,2,1092989,4
1064,1992,1,577123,4
27942,1997,2,177241,4
29943,1994,1,410331,4
32000,2017,E,208509,4
32444,1988,2,260284,4
32446,1988,3,262452,4
32447,1988,3,315611,4
32449,1988,3,259265,4
1192,1992,2,694073,4
15868,1996,2,646060,4
20644,2000,1,192522,4
29980,1988,1,310282,4
29981,1988,1,243566,4
29982,1988,1,227161,4
29983,1988,1,322560,4
29984,1988,1,467670,4
29985,1988,1,353489,4
29987,1988,2,650031,4
29989,1988,2,171050,4
29992,1988,2,83069,4
29993,1988,2,875389,4
29994,1988,2,254380,4
29995,1988,2,370808,4
