id,Song,Year,Set,Duration,Cluster
3734,Also Sprach Zarathustra,1994,2,263001,0
3745,Avenu Malkenu,1994,2,184268,0
3748,My Sweet One,1994,2,266005,0
3749,Big Ball Jam,1994,2,133172,0
3751,Sample in a Jar,1994,2,289463,0
3725,Llama,1994,1,236251,0
3726,Guelah Papyrus,1994,1,344268,0
3727,Rift,1994,1,365140,0
3728,Gumbo,1994,1,270550,0
3743,Weekapaug Groove,1994,2,210077,0
11338,Mike's Song,1989,1,383269,0
3792,Dog Faced Boy,1994,2,149316,0
3875,Frankenstein,1994,1,288731,0
3880,Axilla (Part II),1994,2,195553,0
3842,The Old Home Place,1994,E,232908,0
3888,Poor Heart,1994,E,182204,0
3917,Lifeboy,1994,1,512366,0
30001,AC/DC Bag,1994,1,438100,0
3984,David Bowie,1994,1,1015876,0
3968,Cities,1994,2,289567,0
3976,Llama,1994,1,253910,0
3978,Julius,1994,1,473443,0
3981,Axilla (Part II),1994,1,255373,0
3985,The Landlady,1994,2,320627,0
3986,Poor Heart,1994,2,156291,0
3989,Chalk Dust Torture,1994,2,279118,0
3991,Sample in a Jar,1994,2,277499,0
3996,Nellie Kane,1994,E,270211,0
3998,Funky Bitch,1994,E,374518,0
3971,Ginseng Sullivan,1994,2,203938,0
3977,Fluffhead,1994,1,871993,0
4046,Horn,1994,1,221179,0
4068,Sample in a Jar,1994,1,299207,0
4035,Fluffhead,1994,2,825887,0
4050,If I Could,1994,1,401110,0
4052,Julius,1994,1,467200,0
4053,Cavern,1994,1,274730,0
4062,The Squirming Coil,1994,2,611004,0
4022,Cavern,1994,E,285048,0
4095,Avenu Malkenu,1994,1,190276,0
4063,Crimes of the Mind,1994,2,502805,0
30002,Poor Heart,1994,1,129907,0
4274,Wilson,1994,2,307958,0
4281,Cavern,1994,E,280163,0
30782,Martian Monster,2016,1,285257,0
4280,Foreplay/Long Time,1994,E,446119,0
7862,Fluffhead,1988,2,906083,0
788,Wilson,1992,1,357094,0
30784,Yarmouth Road,2016,1,383660,0
4364,Good Times Bad Times,1994,E,391210,0
4303,Foreplay/Long Time,1994,E,460931,0
4331,Nellie Kane,1994,1,203624,0
4430,Drums,1994,E,187585,0
30786,Miss You,2016,1,465920,0
4385,Cavern,1994,2,288131,0
4399,The Curtain,1994,2,416261,0
4410,Cavern,1994,E,285518,0
4405,Beaumont Rag,1994,2,185025,0
4577,Wilson,1994,1,341029,0
4587,Cavern,1994,1,284500,0
3274,Split Open and Melt,1994,2,654655,0
4593,Down with Disease,1994,2,520281,0
10858,Uncle Pen,1991,1,274103,0
10862,Guelah Papyrus,1991,1,128313,0
4629,Rift,1994,1,347768,0
4637,Hold Your Head Up,1994,2,59429,0
4624,Foam,1994,1,602358,0
4696,Long Time,1994,2,252056,0
4779,My Long Journey Home,1994,E,242312,0
4716,Long Time,1994,2,216921,0
4790,The Old Home Place,1994,1,183406,0
4791,My Long Journey Home,1994,1,259631,0
4810,Little Tiny Butter Biscuits,1994,1,197616,0
10465,Tube,1991,1,249234,0
10515,Buried Alive,1991,1,147879,0
4827,Dooley,1994,1,176771,0
4850,Halley's Comet,1994,2,310047,0
4852,The Mango Song,1994,2,408477,0
4853,Axilla (Part II),1994,2,241084,0
4884,Wilson,1994,1,317022,0
4895,Scent of a Mule,1994,2,517538,0
4888,If I Could,1994,1,473548,0
4890,Suzy Greenberg,1994,1,385045,0
4891,Divided Sky,1994,1,952216,0
4894,Fee,1994,2,321202,0
4947,Frankenstein,1994,1,295079,0
10430,Suzy Greenberg,1991,1,335778,0
4902,Guelah Papyrus,1994,1,345861,0
5063,Gumbo,1994,2,309838,0
2999,Possum,1993,2,771944,0
5066,Cavern,1994,E,293407,0
5092,Fee,1994,1,319634,0
5103,Sleeping Monkey,1994,E,342387,0
5189,The Sloth,1993,1,226795,0
5190,Divided Sky,1993,1,879961,0
5194,Poor Heart,1993,1,152189,0
30011,Sample in a Jar,1994,2,284317,0
5241,"My Friend, My Friend",1993,2,426005,0
5243,Maze,1993,2,593136,0
5198,Loving Cup,1993,2,399151,0
5209,Cavern,1993,2,280947,0
5245,Big Ball Jam,1993,2,165460,0
5249,Cavern,1993,2,271308,0
5250,My Sweet One,1993,E,137195,0
9900,Llama,1991,1,240431,0
9997,Paul and Silas,1991,1,190015,0
30013,Axilla (Part II),1994,2,183144,0
5263,It's Ice,1993,2,464953,0
5360,Tweezer,1993,2,684408,0
5364,Big Ball Jam,1993,2,163056,0
5454,Funky Bitch,1993,2,351869,0
5337,Poor Heart,1993,2,151301,0
5338,Big Ball Jam,1993,2,170658,0
5346,Good Times Bad Times,1993,E,321593,0
5366,The Squirming Coil,1993,2,496196,0
5367,Cavern,1993,2,260206,0
5436,Loving Cup,1993,1,382250,0
5496,Horn,1993,1,215902,0
5858,Llama,1993,2,299860,0
5340,You Enjoy Myself,1993,2,1197688,0
5362,Llama,1993,2,310178,0
5514,Paul and Silas,1993,E,138292,0
5502,Axilla,1993,2,283376,0
5503,The Curtain,1993,2,374335,0
5486,Big Ball Jam,1993,2,210181,0
9650,The Curtain,1991,1,407327,0
5459,AC/DC Bag,1993,E,383687,0
5539,Golgi Apparatus,1993,1,322900,0
9762,Big Black Furry Creature from Mars,1991,2,344973,0
5616,Golgi Apparatus,1993,1,261460,0
5618,Guelah Papyrus,1993,1,318537,0
5619,Maze,1993,1,584699,0
5620,Bouncing Around the Room,1993,1,223399,0
5622,Sparkle,1993,1,236121,0
9622,Dinner and a Movie,1991,1,205192,0
5593,Fee,1993,1,306077,0
5595,Fluffhead,1993,1,820532,0
5597,Horn,1993,1,217704,0
5600,Cavern,1993,1,256131,0
5601,Loving Cup,1993,2,373995,0
5604,Glide,1993,2,243200,0
5614,Bold As Love,1993,E,356336,0
5626,The Curtain,1993,2,365819,0
5599,I Didn't Know,1993,1,250932,0
5643,Fee,1993,1,309473,0
5648,"My Friend, My Friend",1993,1,395651,0
5649,Poor Heart,1993,1,165016,0
5650,Guelah Papyrus,1993,1,323709,0
5621,It's Ice,1993,1,451396,0
5628,Poor Heart,1993,2,145084,0
5631,Ya Mar,1993,2,371513,0
5636,Fee,1993,2,301453,0
5653,It's Ice,1993,2,453747,0
5664,Axilla,1993,1,215406,0
3346,Stash,1994,1,701309,0
5629,Sample in a Jar,1993,2,307278,0
5654,Tweezer,1993,2,730253,0
5656,Silent in the Morning,1993,2,311928,0
5679,Avenu Malkenu,1993,2,186619,0
5632,Mike's Song,1993,2,426475,0
5659,Lifeboy,1993,2,494367,0
5743,Poor Heart,1993,1,170318,0
5753,Llama,1993,2,375641,0
5702,The Curtain,1993,2,406465,0
5739,Possum,1993,2,597473,0
5740,Fire,1993,E,361535,0
5663,Tweezer Reprise,1993,E,175282,0
6272,"My Friend, My Friend",1993,1,447164,0
9498,Divided Sky,1991,1,464614,0
6166,Chalk Dust Torture,1993,2,356885,0
6253,Run Like an Antelope,1993,1,723096,0
30017,Hold Your Head Up,1994,2,72960,0
30018,David Bowie,1994,2,808307,0
5730,Mike's Song,1993,2,472085,0
5839,It's Ice,1993,1,453224,0
6287,Help Me,1993,2,326713,0
5841,Maze,1993,1,550322,0
5842,I Didn't Know,1993,1,221544,0
5843,Divided Sky,1993,1,741251,0
5846,Cavern,1993,1,261669,0
5847,"My Friend, My Friend",1993,2,440007,0
5848,The Curtain,1993,2,353254,0
5850,Bathtub Gin,1993,2,404323,0
5853,You Enjoy Myself,1993,2,900310,0
5855,Lengthwise,1993,2,35683,0
5851,Esther > Secret Language Instructions > Esther,1993,2,696712,0
5912,Suzy Greenberg,1993,1,328438,0
5915,Bouncing Around the Room,1993,1,218697,0
5916,Rift,1993,1,379690,0
5918,Fluffhead,1993,1,851017,0
5919,Cavern,1993,1,250410,0
5923,Uncle Pen,1993,2,271256,0
5924,Sample in a Jar,1993,2,315272,0
5917,Stash,1993,1,730018,0
5925,The Lizards,1993,2,709094,0
6022,Glide,1993,1,299938,0
5922,It's Ice,1993,2,636761,0
5930,Golgi Apparatus,1993,2,344555,0
6027,Axilla,1993,2,240379,0
6028,The Curtain,1993,2,368771,0
6095,The Landlady,1993,1,295497,0
6034,Icculus,1993,2,246544,0
6041,My Sweet One,1993,E,128052,0
6178,Cavern,1993,1,268408,0
6153,Sample in a Jar,1993,1,304248,0
6154,Reba,1993,1,763847,0
6156,David Bowie,1993,1,854622,0
6158,Maze,1993,2,578247,0
6159,Bouncing Around the Room,1993,2,224967,0
6160,Uncle Pen,1993,2,250436,0
6162,Big Ball Jam,1993,2,212584,0
6164,You Enjoy Myself,1993,2,988944,0
6167,AC/DC Bag,1993,E,510877,0
6151,Mound,1993,1,360751,0
6152,Punch You In the Eye,1993,1,439014,0
10504,Fluffhead,1991,2,844487,0
6250,Glide,1993,1,291736,0
6264,Big Ball Jam,1993,2,167340,0
6266,I Walk the Line,1993,2,166269,0
6249,Divided Sky,1993,1,798485,0
8875,Llama,1991,1,314697,0
6268,Weigh,1993,1,299050,0
6298,Fluffhead,1993,1,857678,0
6313,Golgi Apparatus,1993,1,290847,0
6324,Dinner and a Movie,1993,2,235102,0
6325,Tweezer,1993,2,645799,0
6281,Glide,1993,2,311484,0
6282,Big Ball Jam,1993,2,28395,0
6296,"My Friend, My Friend",1993,1,442723,0
6289,Cavern,1993,2,270184,0
6328,It's Ice,1993,2,472189,0
6355,The Squirming Coil,1993,2,659252,0
6329,Big Ball Jam,1993,2,203729,0
6356,Bold As Love,1993,E,333035,0
8551,Llama,1991,1,260310,0
6417,Glide,1993,1,302393,0
8564,Guelah Papyrus,1991,2,355944,0
31951,Sugar Shack,2017,1,397767,0
6467,Glide,1993,1,284682,0
15338,Suzy Greenberg,1990,1,299337,0
15340,I Didn't Know,1990,1,214178,0
31953,Horn,2017,1,248869,0
15348,Auld Lang Syne,1990,1,112640,0
6614,Wilson,1993,2,334367,0
15256,Golgi Apparatus,1990,1,339200,0
31954,Crazy Sometimes,2017,1,441339,0
15278,Alumni Blues > Letter to Jimmy Page > Alumni Blues,1990,E,324989,0
6680,Punch You In the Eye,1993,2,429819,0
6682,Glide,1993,2,256862,0
6721,Glide,1993,1,253440,0
6733,Cavern,1993,2,428591,0
6735,Rocky Top,1993,E,171102,0
13069,Suzy Greenberg,1995,2,391027,0
6799,Big Ball Jam,1993,2,166635,0
15142,Suzy Greenberg,1990,1,392307,0
6828,Highway to Hell,1993,2,353933,0
6872,Guelah Papyrus,1993,1,325068,0
6896,The Curtain,1993,2,358975,0
15059,AC/DC Bag,1990,1,330501,0
6927,Faht,1993,2,188839,0
6941,Horn,1993,1,216921,0
13070,Highway to Hell,1995,E,227082,0
6945,Glide,1993,2,269218,0
6956,Llama,1993,E,333087,0
7022,Horn,1993,1,227657,0
7057,Faht,1993,2,156682,0
7033,Walk Away,1993,2,236251,0
7064,Highway to Hell,1993,2,203207,0
7093,Foam,1993,1,525140,0
7094,Mound,1993,1,342309,0
7096,Fee,1993,1,301505,0
7097,Rift,1993,1,350955,0
7126,Sample in a Jar,1993,1,319216,0
7040,Rocky Top,1993,2,257672,0
7091,Free Bird,1993,E,271621,0
7095,Stash,1993,1,607373,0
7103,Suzy Greenberg,1993,2,312895,0
7105,The Horse,1993,2,133747,0
7106,Silent in the Morning,1993,2,293094,0
7107,Maze,1993,2,593371,0
7108,The Lizards,1993,2,550452,0
7112,Harpua,1993,2,854753,0
7114,Cavern,1993,E,325068,0
7169,Horn,1993,1,218802,0
4176,Harpua,1994,2,733048,0
7104,Tweezer,1993,2,608784,0
7168,Llama,1993,1,274834,0
7177,Also Sprach Zarathustra,1993,2,237976,0
7087,Hold Your Head Up,1993,2,54622,0
7186,Walk Away,1993,E,258560,0
14775,Suzy Greenberg,1990,1,342230,0
7133,Cavern,1993,1,256836,0
7134,Also Sprach Zarathustra,1993,2,228807,0
7135,Axilla,1993,2,228362,0
7140,"My Friend, My Friend",1993,2,380578,0
7144,Piano Duet,1993,E,180767,0
7176,Cavern,1993,1,257698,0
7196,Cavern,1993,1,252813,0
14777,My Sweet One,1990,1,156343,0
14781,Run Like an Antelope,1990,1,633887,0
14782,AC/DC Bag,1990,2,368875,0
7278,Guelah Papyrus,1993,1,367595,0
7282,It's Ice,1993,1,542224,0
7284,Split Open and Melt,1993,1,750263,0
31961,Wombat,2017,2,780278,0
7280,The Horse,1993,1,131474,0
7287,Cavern,1993,1,268904,0
7300,Golgi Apparatus,1993,2,273424,0
7313,Tweezer,1993,2,1175040,0
7358,Rift,1993,2,355736,0
7286,Poor Heart,1993,1,181734,0
7349,Weigh,1993,1,338834,0
7350,Maze,1993,1,638824,0
7353,Daniel Saw the Stone,1993,1,213499,0
7356,The Horse,1993,2,110367,0
7359,Suzy Greenberg,1993,2,367882,0
7317,Maze,1993,2,641045,0
7334,Faht,1993,2,188578,0
7338,"My Friend, My Friend",1993,2,390661,0
7351,Fluffhead,1993,1,904333,0
7318,Glide,1993,2,363076,0
7320,Ginseng Sullivan,1993,2,213447,0
7325,Possum,1993,1,770795,0
7326,Horn,1993,1,251794,0
7363,Cavern,1993,2,422165,0
7365,Fire,1993,E,264464,0
7465,Crimes of the Mind,1993,1,365427,0
7466,Also Sprach Zarathustra,1993,2,213708,0
7467,Rift,1993,2,341917,0
7472,Big Ball Jam,1993,2,164206,0
8266,Fee,1988,3,356807,0
7499,Golgi Apparatus,1993,2,309055,0
14745,Highway to Hell,1990,2,263314,0
14716,Stash,1990,2,542877,0
3794,Cavern,1994,2,320967,0
30020,Sample in a Jar,2015,1,439589,0
7604,Mound,1993,2,369267,0
14694,Tube,1990,1,212506,0
14695,Tweezer,1990,1,605022,0
14696,Paul and Silas,1990,1,271882,0
14701,Run Like an Antelope,1990,1,512967,0
294,Divided Sky,1987,1,260676,0
30021,Sand,2015,1,597708,0
3047,Character Zero,1996,2,367308,0
7638,Wilson,1993,1,381780,0
30022,555,2015,1,384261,0
30025,Horn,2015,1,227631,0
7715,Alumni Blues,1988,1,348473,0
7716,Letter to Jimmy Page,1988,1,63086,0
7722,David Bowie,1988,1,942080,0
7723,Happy Birthday to You,1988,2,169456,0
7724,AC/DC Bag,1988,2,423863,0
7726,Flat Fee,1988,2,155037,0
7727,Fee,1988,2,340036,0
7729,The Lizards,1988,2,613695,0
7731,Whipping Post,1988,2,780408,0
7734,Avenu Malkenu,1988,3,197277,0
7736,Clod,1988,3,197329,0
30023,Rift,2015,1,410436,0
30024,Halfway to the Moon,2015,1,458632,0
7801,Take the 'A' Train,1988,1,266553,0
30026,Devotion To a Dream,2015,1,523076,0
30028,Tube,2015,1,243357,0
30029,Wolfman's Brother,2015,1,562207,0
30030,Ghost,2015,2,761887,0
30031,Birds of a Feather,2015,2,384496,0
30032,Mike's Song,2015,2,494838,0
30033,The Wedge,2015,2,475768,0
30034,Fuego,2015,2,657711,0
7719,Phase Dance,1988,1,510851,0
7795,Sanity,1988,2,360464,0
7754,The Sloth,1988,3,149238,0
7755,Flat Fee,1988,3,151458,0
7757,Alumni Blues > Letter to Jimmy Page > Alumni Blues,1988,3,430211,0
7759,Bike,1988,3,304144,0
7760,Fee,1988,3,329091,0
7796,La Grange,1988,2,192784,0
7837,Good Times Bad Times,1988,1,392046,0
7845,Golgi Apparatus,1988,1,311066,0
7850,You Enjoy Myself,1988,1,803762,0
7851,Suzy Greenberg,1988,1,365610,0
7852,Ya Mar,1988,1,398576,0
7853,AC/DC Bag,1988,1,300121,0
8532,Cavern,1991,1,279954,0
7793,Mustang Sally,1988,2,478354,0
7822,Wilson,1988,1,397192,0
7825,Fly Famous Mockingbird,1988,1,439980,0
7856,David Bowie,1988,1,730749,0
7803,Wilson,1988,1,350929,0
7805,Slave to the Traffic Light,1988,1,372140,0
7806,Flat Fee,1988,1,141192,0
7807,Corinna,1988,1,299442,0
7808,The Lizards,1988,1,679236,0
7809,David Bowie,1988,1,487863,0
7811,Dinner and a Movie,1988,2,255739,0
7812,Harry Hood,1988,2,752562,0
7814,Harpua,1988,2,612545,0
7826,The Sloth,1988,1,266789,0
7827,Possum,1988,1,447791,0
7828,Run Like an Antelope,1988,1,528379,0
7854,Possum,1988,1,399778,0
7859,Fire,1988,2,398576,0
7823,AC/DC Bag,1988,1,379220,0
7865,Harpua,1988,2,594286,0
7960,Peaches en Regalia,1988,1,191373,0
7963,AC/DC Bag,1988,1,292023,0
7964,The Lizards,1988,1,632999,0
30038,Boogie On Reggae Woman,2015,2,370704,0
7824,Colonel Forbin's Ascent,1988,1,408189,0
7945,Letter to Jimmy Page,1988,2,68963,0
7971,Tela,1988,3,740180,0
8008,Alumni Blues,1988,1,252839,0
8013,Sneakin' Sally Through the Alley,1988,1,548284,0
8017,Golgi Apparatus,1988,1,392647,0
8018,Fire,1988,1,360307,0
8019,La Grange,1988,2,228310,0
8020,Possum,1988,2,348761,0
7972,Fee,1988,3,323030,0
7973,Golgi Apparatus,1988,3,280712,0
7974,Satin Doll,1988,3,100023,0
7969,I Didn't Know,1988,2,281913,0
7977,The Ballad of Curtis Loew,1988,3,323736,0
8022,Timber (Jerry),1988,2,516571,0
8025,Fluffhead,1988,2,937639,0
8026,Bike,1988,2,335700,0
8028,Big Leg Emma,1988,3,261930,0
8029,Rocky Top,1988,3,166113,0
8030,Cities,1988,3,294139,0
8033,Suzy Greenberg,1988,3,314645,0
30039,Chalk Dust Torture,2015,2,543478,0
8032,The Curtain With,1988,3,815256,0
8038,Fire,1988,1,309864,0
8093,Good Times Bad Times,1988,3,409704,0
8126,Good Times Bad Times,1988,2,504216,0
8127,Rocky Top,1988,3,206629,0
9269,Harpua,1991,2,840438,0
8124,Colonel Forbin's Ascent,1988,2,704914,0
8267,Bold As Love,1988,3,361143,0
8222,Bold As Love,1988,1,401998,0
8223,Possum,1988,2,500898,0
8274,Fee,1988,1,335726,0
8278,Walk Away,1988,2,284343,0
8232,Golgi Apparatus,1988,1,291709,0
8233,Bold As Love,1988,1,386847,0
8234,La Grange,1988,1,215641,0
8239,Whipping Post,1988,2,612284,0
8240,Fee,1988,2,295419,0
8242,Walk Away,1988,2,204356,0
8243,Divided Sky,1988,2,745509,0
8246,Take the 'A' Train,1988,2,316317,0
8248,Fluffhead,1988,3,902818,0
8304,Bold As Love,1988,2,422713,0
8643,Esther,1991,1,539611,0
8204,Funky Bitch,1988,1,341708,0
8208,Wilson,1988,1,229329,0
8213,Run Like an Antelope,1988,2,650684,0
8214,Fluffhead,1988,2,593058,0
8226,Good Times Bad Times,1988,2,329169,0
8238,Halley's Comet,1988,2,310256,0
8247,Fire,1988,2,308193,0
8270,Fire,1988,1,264202,0
8276,Good Times Bad Times,1988,1,336353,0
8277,Time Loves a Hero,1988,2,257620,0
8235,Contact,1988,1,457848,0
8268,The Lizards,1988,3,622498,0
8318,Golgi Apparatus,1988,1,314802,0
8320,The Lizards,1988,1,696633,0
8337,Divided Sky,1988,1,819670,0
8210,Ride Captain Ride,1988,2,457639,0
8284,Run Like an Antelope,1988,2,600294,0
8285,Suzy Greenberg,1988,3,340611,0
8286,Foam,1988,3,429244,0
8289,Harpua,1988,3,675187,0
8290,David Bowie,1988,3,562286,0
8280,Whipping Post,1988,2,600398,0
8330,You Enjoy Myself,1988,2,954175,0
8331,Contact,1988,2,445649,0
8335,Good Times Bad Times,1988,2,391863,0
8341,Possum,1988,1,523546,0
8343,Fly Famous Mockingbird,1988,1,421669,0
8338,You Enjoy Myself,1988,1,977476,0
8387,Suzy Greenberg,1988,1,315925,0
8388,Fire,1988,1,403461,0
8333,AC/DC Bag,1988,2,315089,0
8334,Possum,1988,2,566491,0
8336,Run Like an Antelope,1988,E,519732,0
8344,David Bowie,1988,1,731481,0
8416,NICU,1997,1,312085,0
8417,Dirt,1997,1,259396,0
8419,My Soul,1997,1,326348,0
8421,Limb By Limb,1997,1,643814,0
8430,Waste,1997,2,490057,0
8433,When the Circus Comes,1997,E,293590,0
8434,Rocky Top,1997,E,166557,0
8265,Mr. P.C.,1988,3,459416,0
8332,The Sloth,1988,2,323762,0
8418,Talk,1997,1,209398,0
8420,Cars Trucks Buses,1997,1,228049,0
8501,Cavern,1991,2,289855,0
30042,How Many People Are You?,2015,1,458188,0
8424,Prince Caspian,1997,1,564140,0
8427,Saw It Again,1997,2,391184,0
8467,Cavern,1991,1,264176,0
8470,Poor Heart,1991,1,189205,0
8471,Split Open and Melt,1991,1,382720,0
8476,Tweezer,1991,2,615758,0
8480,The Sloth,1991,2,227161,0
8486,Fee,1991,E2,305920,0
8425,Twist,1997,2,576078,0
8452,The Landlady,1991,1,415974,0
8453,Bathtub Gin,1991,1,398629,0
8459,Dinner and a Movie,1991,2,222955,0
8487,Suzy Greenberg,1991,E2,313574,0
8497,Chalk Dust Torture,1991,2,359158,0
8665,Tweezer,1991,1,664033,0
13042,My Long Journey Home,1995,2,220238,0
8423,Free,1997,1,710896,0
8461,Golgi Apparatus,1991,2,273737,0
8504,The Curtain,1991,1,365140,0
8507,Split Open and Melt,1991,1,496405,0
8565,The Landlady,1991,2,213107,0
8455,David Bowie,1991,1,632947,0
8458,Caravan,1991,2,441365,0
8511,The Sloth,1991,1,219063,0
8529,The Sloth,1991,1,236173,0
8531,Divided Sky,1991,1,792268,0
8535,Llama,1991,1,282906,0
8538,I Am Hydrogen,1991,1,169822,0
8539,Weekapaug Groove,1991,1,326766,0
8541,Reba,1991,2,704209,0
8544,Guelah Papyrus,1991,2,353750,0
8560,My Sweet One,1991,2,183484,0
8513,Magilla,1991,1,291213,0
8516,Bathtub Gin,1991,2,468820,0
8519,My Sweet One,1991,2,135732,0
8521,AC/DC Bag,1991,2,411820,0
8522,Harry Hood,1991,2,624300,0
8545,Fluffhead,1991,2,840307,0
8548,Golgi Apparatus,1991,2,401006,0
8613,Suzy Greenberg,1991,1,338103,0
8614,Guelah Papyrus,1991,1,352549,0
8619,You Enjoy Myself,1991,1,1063131,0
8533,"Take the 'A' Train, The Landlady",1991,1,551001,0
8514,Llama,1991,1,298266,0
8515,David Bowie,1991,2,732787,0
8662,Runaway Jim,1991,1,428330,0
8667,Destiny Unbound,1991,1,362136,0
8640,The Landlady,1991,1,232882,0
8642,Foam,1991,1,485277,0
8645,I Am Hydrogen,1991,1,153992,0
8646,Weekapaug Groove,1991,1,356989,0
8647,Cavern,1991,1,292833,0
8649,Avenu Malkenu,1991,1,177241,0
8651,My Sweet One,1991,1,145920,0
8652,Golgi Apparatus,1991,1,235964,0
8653,The Squirming Coil,1991,2,454713,0
8654,Buried Alive,1991,2,160392,0
8655,Reba,1991,2,692088,0
8656,Llama,1991,2,278204,0
8658,Divided Sky,1991,2,745561,0
8660,The Lizards,1991,2,660349,0
8661,You Enjoy Myself,1991,E,1125851,0
8674,The Landlady,1991,2,183693,0
8695,Runaway Jim,1991,1,398994,0
30049,Possum,2015,1,597551,0
8644,Mike's Song,1991,1,370077,0
8675,Cavern,1991,2,273398,0
8677,Split Open and Melt,1991,2,480758,0
8680,Suzy Greenberg,1991,2,385254,0
8682,Big Black Furry Creature from Mars,1991,E,314044,0
8698,The Landlady,1991,1,222067,0
8699,The Mango Song,1991,1,498416,0
8701,Bouncing Around the Room,1991,1,233117,0
8702,Possum,1991,1,553012,0
8703,The Squirming Coil,1991,1,362449,0
8705,Chalk Dust Torture,1991,2,339696,0
8743,La Grange,1991,E,309838,0
30044,Heavy Rotation,2015,1,353933,0
8707,Avenu Malkenu,1991,2,192052,0
8709,Tweezer,1991,2,604212,0
8710,Tweezer Reprise,1991,2,175987,0
8711,Guelah Papyrus,1991,2,364539,0
8712,Uncle Pen,1991,2,260389,0
8713,Cavern,1991,2,284526,0
8717,Destiny Unbound,1991,2,374073,0
8719,AC/DC Bag,1991,E,365740,0
30045,Back on the Train,2015,1,540317,0
8718,You Enjoy Myself,1991,2,999184,0
30052,Wingsuit,2015,2,601626,0
8772,Reba,1991,2,649378,0
8773,Llama,1991,2,263184,0
8774,Guelah Papyrus,1991,2,318955,0
8775,Runaway Jim,1991,2,352549,0
8776,The Sloth,1991,2,206916,0
8777,Possum,1991,2,519967,0
8781,Suzy Greenberg,1991,E,292101,0
8804,Big Black Furry Creature from Mars,1991,E,266162,0
8878,Destiny Unbound,1991,1,344581,0
8874,La Grange,1991,E,254041,0
30055,First Tube,2015,2,654472,0
8834,Bathtub Gin,1991,1,430916,0
8840,Suzy Greenberg,1991,1,331363,0
8850,Cavern,1991,2,265272,0
8883,Cavern,1991,1,290795,0
8912,AC/DC Bag,1991,2,404950,0
8913,My Sweet One,1991,2,150465,0
8917,Cavern,1991,2,279667,0
8972,Fluffhead,1991,1,894694,0
8975,Suzy Greenberg,1991,1,346802,0
8977,The Squirming Coil,1991,1,508500,0
8982,Cavern,1991,1,280607,0
8983,Paul and Silas,1991,1,192914,0
8984,Tweezer,1991,1,654106,0
8986,Dinner and a Movie,1991,1,208248,0
8988,Foam,1991,1,186488,0
8990,You Enjoy Myself,1991,1,944091,0
10299,Wilson,1991,2,242756,0
